,Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture)
7194,317.13,0.0,108.02,270.85,0.0,891.58,721.98
7195,420.72,0.0,0.0,250.12,0.0,864.14,703.97
7196,365.87,0.0,0.0,128.38,5.88,975.26,757.25
7197,321.75,0.0,0.0,177.93,0.0,966.6,742.99
7198,248.81,172.81,0.0,251.25,0.0,856.83,825.08
7199,327.74,0.0,0.0,183.19,0.0,936.45,774.51
7200,355.06,0.0,0.0,158.19,0.0,932.74,908.39
7201,293.96,0.0,103.65,199.84,0.0,904.31,762.67
7202,310.78,0.0,123.74,232.53,0.0,929.32,848.42
7203,325.21,0.0,87.48,277.25,0.0,891.24,864.59
7204,353.67,0.0,0.0,137.75,8.99,1093.29,750.9
7205,442.15,0.0,0.0,275.39,0.0,882.61,641.43
7206,246.6,0.0,82.15,104.45,5.3,993.87,783.11
7207,441.68,0.0,0.0,284.04,0.0,865.88,734.72
7208,258.99,112.29,0.0,144.42,8.99,1012.26,867.58
7209,261.83,170.93,0.0,243.64,0.0,928.8,665.87
7210,202.94,190.24,0.0,142.51,9.5,1021.68,760.5
7211,269.56,120.47,0.0,199.37,0.0,956.26,747.21
7212,249.73,0.0,105.87,210.97,0.0,943.79,889.46
7213,405.83,0.0,0.0,136.53,6.45,974.61,835.7
7214,256.74,0.0,73.92,230.46,0.0,938.38,716.66
7215,261.2,0.0,70.55,117.25,9.33,1013.24,967.93
7216,367.19,0.0,0.0,137.89,6.05,1084.61,851.89
7217,292.92,142.47,0.0,190.11,0.0,853.5,762.24
7218,421.03,0.0,0.0,146.6,8.11,954.86,721.24
7219,430.91,0.0,0.0,183.85,0.0,924.89,877.04
7220,277.97,160.48,0.0,303.3,0.0,794.4,768.31
7221,390.56,0.0,0.0,153.62,5.98,968.16,803.06
7222,414.03,0.0,0.0,155.11,9.56,935.19,811.21
7223,349.08,0.0,0.0,169.02,0.0,1103.91,801.04
7224,343.5,0.0,0.0,137.67,0.0,1002.01,931.2
7225,311.04,135.52,0.0,300.03,0.0,984.03,688.97
7226,423.12,0.0,0.0,212.8,0.0,837.23,812.3
7227,442.99,0.0,0.0,235.99,0.0,897.74,771.07
7228,344.46,0.0,0.0,225.81,0.0,986.9,732.51
7229,370.03,0.0,0.0,242.05,0.0,934.26,809.52
7230,272.25,161.02,0.0,299.88,0.0,927.73,627.4
7231,298.04,0.0,127.35,145.44,9.66,856.0,841.3
7232,344.43,0.0,0.0,107.9,5.6,1015.96,791.98
7233,417.47,0.0,0.0,215.96,0.0,959.66,748.82
7234,407.78,0.0,0.0,174.06,0.0,894.44,740.49
7235,346.15,0.0,0.0,223.8,0.0,842.21,807.78
7236,388.32,0.0,0.0,164.11,0.0,920.97,848.53
7237,225.06,182.05,0.0,279.87,0.0,866.48,780.9
7238,363.62,0.0,0.0,122.94,9.83,1152.99,859.04
7239,292.75,0.0,76.78,221.74,0.0,912.01,770.12
7240,284.63,0.0,113.01,225.74,0.0,862.74,826.77
7241,404.55,0.0,0.0,270.41,0.0,992.61,827.2
7242,353.76,0.0,94.27,180.74,0.0,1003.17,731.18
7243,324.2,0.0,0.0,156.04,0.0,1054.24,908.94
7244,212.4,144.76,0.0,244.96,0.0,927.15,872.29
7245,370.33,0.0,0.0,201.95,0.0,997.95,694.38
7246,387.06,0.0,0.0,118.18,9.66,1043.61,804.7
7247,251.12,162.38,0.0,279.95,0.0,879.43,637.75
7248,368.21,0.0,0.0,153.77,0.0,975.48,891.63
7249,274.73,175.24,0.0,256.01,0.0,1011.83,747.2
7250,213.01,100.7,0.0,102.65,9.93,1049.89,741.9
7251,341.1,0.0,0.0,156.66,0.0,1103.4,862.59
7252,348.56,0.0,0.0,241.5,0.0,902.06,786.25
7253,311.41,0.0,86.42,250.37,0.0,1058.88,757.98
7254,228.52,155.62,0.0,118.93,5.2,984.33,746.96
7255,429.48,0.0,0.0,202.81,0.0,963.01,881.87
7256,295.78,0.0,119.66,288.08,0.0,939.56,667.61
7257,364.07,0.0,0.0,219.06,0.0,996.68,703.67
7258,374.47,0.0,0.0,146.0,9.85,1000.02,936.3
7259,212.58,181.96,0.0,213.02,0.0,994.48,869.05
7260,241.1,174.1,0.0,240.36,0.0,943.29,748.93
7261,253.43,163.88,0.0,210.16,0.0,895.08,745.16
7262,389.59,0.0,0.0,171.34,0.0,1035.79,870.09
7263,324.07,0.0,0.0,138.21,0.0,1111.67,800.02
7264,320.04,0.0,91.15,205.91,0.0,881.79,738.19
7265,255.21,0.0,105.3,197.89,0.0,864.11,797.17
7266,353.95,0.0,0.0,241.04,0.0,986.03,683.49
7267,404.9,0.0,0.0,125.23,7.76,993.71,784.29
7268,406.91,0.0,0.0,136.6,8.5,932.98,872.65
7269,409.9,0.0,0.0,233.75,0.0,930.62,818.37
7270,184.26,147.37,0.0,200.73,0.0,977.04,774.33
7271,388.34,0.0,0.0,223.04,0.0,1053.88,740.93
7272,413.9,0.0,0.0,196.58,0.0,974.79,754.4
7273,425.7,0.0,0.0,279.13,0.0,832.4,786.27
7274,396.42,0.0,0.0,130.74,5.99,1079.47,792.91
7275,383.82,0.0,0.0,118.25,7.63,988.86,957.97
7276,425.17,0.0,0.0,181.94,0.0,1055.02,719.25
7277,257.16,0.0,74.3,215.74,0.0,1065.21,785.33
7278,383.17,0.0,0.0,244.41,0.0,1067.43,722.9
7279,394.04,0.0,0.0,174.1,0.0,1027.7,847.28
7280,332.39,0.0,112.62,141.29,8.6,878.05,806.21
7281,401.98,0.0,0.0,244.38,0.0,915.71,815.39
7282,446.98,0.0,0.0,295.68,0.0,907.02,606.9
7283,189.86,166.77,0.0,113.4,5.06,967.08,875.69
7284,290.74,0.0,124.18,187.27,0.0,969.97,811.65
7285,449.05,0.0,0.0,311.07,0.0,842.15,708.53
7286,413.72,0.0,0.0,244.35,0.0,901.55,778.74
7287,401.61,0.0,0.0,211.67,0.0,938.14,900.01
7288,405.79,0.0,0.0,193.87,0.0,985.55,680.76
7289,223.43,197.41,0.0,258.08,0.0,871.41,673.86
7290,347.79,0.0,0.0,127.27,7.62,1106.58,876.75
7291,430.4,0.0,0.0,144.76,8.45,899.73,794.14
7292,352.75,0.0,0.0,136.1,6.16,1056.39,720.87
7293,269.98,0.0,76.5,129.41,9.51,1090.07,742.66
7294,373.3,0.0,0.0,169.44,0.0,928.75,744.99
7295,411.72,0.0,0.0,224.1,0.0,1032.36,707.27
7296,403.28,0.0,0.0,234.5,0.0,974.61,653.62
7297,265.85,152.99,0.0,249.22,0.0,949.26,675.15
7298,292.44,0.0,93.83,183.64,0.0,1131.44,782.43
7299,220.39,134.26,0.0,129.68,9.75,1144.53,779.64
7300,359.9,0.0,0.0,129.06,6.23,921.46,892.24
7301,414.53,0.0,0.0,275.96,0.0,977.18,685.69
7302,408.16,0.0,0.0,266.36,0.0,978.11,768.23
7303,420.23,0.0,0.0,167.2,7.33,961.4,740.47
7304,289.45,0.0,78.38,199.79,0.0,947.76,881.89
7305,372.95,0.0,0.0,228.14,0.0,946.81,898.17
7306,300.35,146.26,0.0,266.74,0.0,998.24,695.03
7307,358.29,0.0,0.0,195.03,0.0,971.36,835.5
7308,374.42,0.0,0.0,179.23,0.0,898.22,780.73
7309,226.13,0.0,79.45,187.39,0.0,1094.84,790.01
7310,434.78,0.0,0.0,240.01,0.0,931.19,853.17
7311,209.92,114.38,0.0,225.74,0.0,969.94,966.88
7312,260.38,0.0,87.66,217.3,0.0,957.53,873.22
7313,284.46,0.0,100.05,146.88,9.9,993.88,950.86
7314,387.39,0.0,0.0,162.22,0.0,1025.66,773.96
7315,411.33,0.0,0.0,125.96,5.55,971.26,808.7
7316,400.59,0.0,0.0,237.0,0.0,1030.66,813.28
7317,429.63,0.0,0.0,177.07,0.0,919.15,855.87
7318,276.41,148.84,0.0,230.08,0.0,864.79,716.96
7319,383.67,0.0,0.0,125.36,6.05,923.06,799.49
7320,309.78,0.0,0.0,153.92,0.0,1013.67,772.36
7321,408.65,0.0,0.0,232.65,0.0,885.58,712.28
7322,314.3,0.0,118.34,173.96,0.0,981.46,663.52
7323,445.06,0.0,0.0,280.84,0.0,853.06,700.29
7324,289.92,140.56,0.0,293.22,0.0,868.9,688.92
7325,372.26,0.0,0.0,225.75,0.0,957.63,735.97
7326,310.08,0.0,110.04,250.42,0.0,955.26,795.5
7327,414.07,0.0,0.0,271.17,0.0,949.04,728.38
7328,330.66,0.0,85.02,125.22,6.63,991.58,888.61
7329,322.81,0.0,0.0,159.01,0.0,1094.21,836.18
7330,391.09,0.0,0.0,203.24,0.0,1067.53,831.82
7331,170.15,158.45,0.0,118.57,5.29,1040.13,1008.83
7332,238.22,126.24,0.0,151.99,0.0,1116.7,821.68
7333,395.11,0.0,0.0,249.58,0.0,963.7,822.37
7334,418.73,0.0,0.0,171.72,0.0,1041.5,798.1
7335,321.16,0.0,0.0,155.53,0.0,917.98,828.9
7336,424.04,0.0,0.0,286.52,0.0,841.28,809.49
7337,311.83,0.0,122.74,172.43,9.73,970.17,740.6
7338,375.29,0.0,0.0,174.28,0.0,1062.21,806.9
7339,412.29,0.0,0.0,228.91,0.0,832.53,814.44
7340,232.53,137.59,0.0,228.24,0.0,928.36,738.48
7341,232.97,0.0,92.97,164.82,0.0,984.81,885.38
7342,254.63,0.0,106.39,189.89,0.0,989.75,923.35
7343,438.72,0.0,0.0,148.98,7.93,1042.34,810.67
7344,351.09,0.0,0.0,195.1,0.0,889.92,788.29
7345,244.7,157.16,0.0,217.97,0.0,853.6,758.14
7346,431.02,0.0,0.0,207.05,0.0,861.09,714.37
7347,368.46,0.0,0.0,141.75,8.24,1095.19,848.98
7348,378.41,0.0,0.0,194.97,0.0,1103.17,761.14
7349,252.44,0.0,78.71,184.42,0.0,1007.31,823.0
7350,441.64,0.0,0.0,146.77,5.04,925.45,800.83
7351,435.1,0.0,0.0,265.79,0.0,778.91,762.95
7352,313.32,0.0,127.07,189.08,0.0,1088.03,781.87
7353,446.04,0.0,0.0,265.53,0.0,898.27,682.74
7354,440.43,0.0,0.0,294.78,0.0,890.91,599.53
7355,219.64,209.9,0.0,297.6,0.0,909.14,808.89
7356,329.6,0.0,84.34,245.61,0.0,951.82,710.47
7357,431.8,0.0,0.0,130.05,7.86,1045.13,775.97
7358,333.36,0.0,89.5,166.75,5.79,953.15,697.34
7359,223.63,191.61,0.0,283.94,0.0,825.87,714.55
7360,244.53,166.17,0.0,281.1,0.0,798.68,717.66
7361,301.95,0.0,103.39,231.86,0.0,1062.52,770.68
7362,252.93,0.0,78.87,227.94,0.0,989.76,936.56
7363,203.19,152.74,0.0,134.54,9.13,1118.13,792.88
7364,352.62,0.0,0.0,121.71,5.14,1104.14,811.29
7365,307.87,0.0,116.84,162.95,7.02,863.65,851.45
7366,228.06,0.0,96.82,179.82,0.0,929.78,769.18
7367,269.12,125.65,0.0,266.72,0.0,1021.93,805.63
7368,447.16,0.0,0.0,311.38,0.0,846.23,641.72
7369,436.67,0.0,0.0,185.66,0.0,961.45,719.77
7370,301.51,0.0,0.0,119.55,8.11,1070.13,750.25
7371,428.26,0.0,0.0,223.7,0.0,970.23,809.65
7372,283.01,0.0,76.76,222.03,0.0,953.37,717.84
7373,316.71,0.0,128.21,288.66,0.0,839.43,823.55
7374,274.53,0.0,77.84,245.81,0.0,988.02,844.27
7375,354.51,0.0,0.0,111.77,5.07,1015.88,787.97
7376,241.47,187.56,0.0,218.08,0.0,1021.97,752.33
7377,178.37,132.29,0.0,178.26,0.0,1102.07,844.81
7378,437.8,0.0,0.0,156.84,6.78,810.87,810.64
7379,373.5,0.0,0.0,141.14,9.1,967.71,750.91
7380,368.64,0.0,0.0,189.25,0.0,893.14,813.36
7381,299.78,145.56,0.0,187.52,0.0,855.35,799.34
7382,248.79,145.32,0.0,245.5,0.0,880.19,799.32
7383,400.37,0.0,0.0,218.43,0.0,987.96,875.43
7384,326.33,0.0,89.15,136.07,6.99,1096.89,828.89
7385,304.31,0.0,88.81,196.23,0.0,1103.61,749.32
7386,413.64,0.0,0.0,282.25,0.0,970.27,740.32
7387,309.31,134.87,0.0,154.43,5.32,977.17,870.07
7388,337.69,0.0,0.0,215.7,0.0,924.7,767.59
7389,215.76,153.35,0.0,148.21,0.0,1097.83,836.41
7390,366.16,0.0,0.0,237.13,0.0,932.41,761.08
7391,444.8,0.0,0.0,185.4,0.0,927.97,864.94
7392,243.5,133.35,0.0,186.58,0.0,855.94,854.64
7393,429.81,0.0,0.0,245.06,0.0,982.15,674.76
7394,364.32,0.0,0.0,220.02,0.0,962.7,809.47
7395,431.74,0.0,0.0,249.62,0.0,954.3,854.92
7396,369.22,0.0,0.0,179.93,0.0,1061.67,865.16
7397,447.92,0.0,0.0,253.27,0.0,876.27,632.24
7398,306.73,0.0,108.49,219.77,0.0,881.19,845.5
7399,422.85,0.0,0.0,189.83,0.0,999.08,748.63
7400,244.9,141.51,0.0,256.58,0.0,874.94,819.57
7401,259.2,0.0,87.86,132.73,7.33,863.85,859.05
7402,404.9,0.0,0.0,132.16,9.33,910.65,811.71
7403,336.92,0.0,103.11,156.28,6.52,1037.4,789.7
7404,357.49,0.0,0.0,237.76,0.0,819.26,792.67
7405,288.44,142.89,0.0,161.82,5.41,1032.3,746.68
7406,414.56,0.0,0.0,202.54,0.0,952.46,698.61
7407,351.33,0.0,0.0,242.47,0.0,926.93,754.03
7408,262.13,0.0,103.89,253.24,0.0,966.81,792.18
7409,395.8,0.0,0.0,233.81,0.0,905.1,674.07
7410,416.4,0.0,0.0,206.11,0.0,1001.12,810.28
7411,243.12,0.0,74.51,165.63,0.0,969.62,820.28
7412,224.03,198.01,0.0,141.29,5.63,1030.87,838.06
7413,372.38,0.0,0.0,164.73,0.0,857.36,826.71
7414,199.89,108.56,0.0,194.62,0.0,935.54,816.46
7415,266.78,158.61,0.0,163.22,7.6,970.82,747.03
7416,387.69,0.0,0.0,168.69,0.0,1120.71,803.38
7417,280.88,123.53,0.0,147.43,5.72,1024.77,757.66
7418,400.01,0.0,0.0,276.02,0.0,927.8,782.24
7419,400.27,0.0,0.0,261.73,0.0,935.93,693.74
7420,429.73,0.0,0.0,154.95,8.17,818.09,817.44
7421,323.86,0.0,0.0,202.26,0.0,936.02,823.87
7422,330.17,0.0,0.0,152.79,0.0,961.98,934.15
7423,218.46,185.59,0.0,253.74,0.0,938.03,737.71
7424,310.83,0.0,81.44,157.46,0.0,1022.93,856.76
7425,303.68,0.0,78.03,246.35,0.0,978.02,877.55
7426,322.39,0.0,0.0,193.0,0.0,960.83,936.05
7427,382.93,0.0,0.0,116.82,7.89,1048.35,810.34
7428,430.51,0.0,0.0,232.37,0.0,1038.36,786.29
7429,343.23,0.0,0.0,126.21,8.57,925.71,922.1
7430,308.84,0.0,0.0,133.15,0.0,968.97,811.39
7431,216.92,93.58,0.0,194.25,0.0,1072.95,898.01
7432,315.55,0.0,98.93,153.25,9.23,965.49,710.89
7433,185.47,165.29,0.0,180.1,0.0,950.01,736.18
7434,427.01,0.0,0.0,270.05,0.0,809.83,740.08
7435,234.58,148.54,0.0,224.4,0.0,869.11,850.5
7436,176.73,175.4,0.0,169.34,0.0,988.89,766.73
7437,271.6,130.74,0.0,178.63,0.0,1015.36,808.7
7438,213.64,178.87,0.0,164.99,0.0,910.88,837.27
7439,427.96,0.0,0.0,163.09,10.0,944.9,854.19
7440,381.35,0.0,0.0,116.76,7.66,911.68,824.32
7441,440.33,0.0,0.0,202.54,0.0,1016.82,763.81
7442,423.11,0.0,0.0,171.12,0.0,1012.57,867.92
7443,281.14,0.0,115.58,127.8,8.77,1050.28,893.58
7444,319.58,0.0,88.98,273.86,0.0,912.46,812.42
7445,267.05,136.46,0.0,206.93,0.0,936.24,765.36
7446,222.36,170.83,0.0,263.33,0.0,962.15,666.57
7447,414.68,0.0,0.0,185.44,0.0,996.96,679.81
7448,291.51,143.43,0.0,194.94,0.0,1045.78,761.28
7449,234.67,186.86,0.0,261.2,0.0,852.42,711.71
7450,374.36,0.0,0.0,238.37,0.0,930.67,736.69
7451,300.41,0.0,76.0,172.61,0.0,981.37,751.23
7452,244.62,191.35,0.0,233.61,0.0,928.47,736.27
7453,286.36,0.0,108.25,201.29,0.0,1009.84,840.7
7454,160.16,146.89,0.0,139.88,0.0,1076.02,950.99
7455,381.91,0.0,0.0,121.56,7.27,992.9,710.78
7456,298.34,134.25,0.0,240.98,0.0,890.99,770.26
7457,218.07,133.69,0.0,174.23,0.0,968.19,749.95
7458,190.77,170.25,0.0,151.65,0.0,1073.2,841.41
7459,319.94,0.0,0.0,161.11,0.0,936.99,920.71
7460,241.46,183.24,0.0,232.05,0.0,859.99,797.96
7461,315.65,0.0,0.0,120.56,9.25,992.21,935.7
7462,386.33,0.0,0.0,268.41,0.0,920.27,697.13
7463,241.94,0.0,69.92,147.19,0.0,1093.06,782.07
7464,359.81,0.0,0.0,190.25,0.0,1016.47,807.07
7465,370.21,0.0,0.0,158.73,0.0,1017.49,924.45
7466,202.46,200.59,0.0,186.54,0.0,924.07,862.89
7467,310.93,0.0,0.0,188.47,0.0,1137.25,832.18
7468,422.83,0.0,0.0,294.31,0.0,963.01,706.84
7469,422.26,0.0,0.0,215.72,0.0,933.63,863.43
7470,400.32,0.0,0.0,246.68,0.0,946.89,646.84
7471,302.0,0.0,85.54,268.68,0.0,891.95,709.39
7472,442.67,0.0,0.0,247.25,0.0,976.27,781.03
7473,435.07,0.0,0.0,148.76,7.84,947.25,809.08
7474,241.31,0.0,75.42,175.83,0.0,1113.17,889.91
7475,304.43,0.0,0.0,104.17,7.08,1127.24,925.61
7476,196.32,139.44,0.0,195.09,0.0,899.41,777.63
7477,424.3,0.0,0.0,291.59,0.0,791.96,775.96
7478,395.66,0.0,0.0,199.19,0.0,993.54,826.74
7479,418.06,0.0,0.0,182.33,0.0,1013.88,860.28
7480,408.24,0.0,0.0,215.84,0.0,827.01,789.28
7481,334.97,0.0,0.0,170.58,0.0,1009.92,712.48
7482,329.83,0.0,109.55,151.06,6.76,926.37,762.84
7483,244.4,111.44,0.0,202.9,0.0,935.4,924.11
7484,222.61,163.54,0.0,230.9,0.0,1033.07,758.27
7485,374.89,0.0,0.0,186.33,0.0,928.57,755.06
7486,294.75,0.0,114.02,202.35,0.0,1057.97,766.38
7487,232.46,127.38,0.0,147.72,0.0,979.67,724.09
7488,447.88,0.0,0.0,145.25,7.04,905.26,792.34
7489,264.82,114.16,0.0,199.95,0.0,1072.74,764.8
7490,404.69,0.0,0.0,181.27,0.0,1011.98,791.48
7491,263.99,0.0,93.85,190.05,0.0,1024.52,747.78
7492,341.49,0.0,93.46,211.22,0.0,1030.42,768.59
7493,243.51,126.48,0.0,189.46,0.0,1008.52,828.91
7494,438.43,0.0,0.0,216.56,0.0,786.97,770.21
7495,293.31,0.0,115.04,171.25,0.0,976.35,780.97
7496,250.16,185.26,0.0,231.22,0.0,897.46,840.49
7497,420.09,0.0,0.0,289.15,0.0,871.95,630.65
7498,312.47,0.0,79.61,131.48,5.76,1020.71,827.59
7499,247.1,200.89,0.0,298.21,0.0,1003.77,732.27
7500,226.38,0.0,89.47,134.7,0.0,1099.45,801.45
7501,429.7,0.0,0.0,266.82,0.0,890.36,694.38
7502,310.79,0.0,126.17,140.42,7.02,993.87,892.15
7503,282.1,0.0,83.55,206.8,0.0,982.19,838.0
7504,303.3,0.0,122.57,272.76,0.0,956.84,802.53
7505,340.33,0.0,0.0,146.47,0.0,1063.8,847.83
7506,311.9,0.0,0.0,190.93,0.0,924.38,868.35
7507,168.03,135.34,0.0,196.24,0.0,929.68,858.46
7508,348.47,0.0,0.0,207.68,0.0,975.06,766.02
7509,389.05,0.0,0.0,214.23,0.0,919.25,682.55
7510,236.24,169.24,0.0,262.95,0.0,936.65,758.61
7511,239.07,149.42,0.0,150.9,6.46,916.37,872.62
7512,413.82,0.0,0.0,173.03,0.0,967.78,803.27
7513,348.08,0.0,0.0,223.26,0.0,869.17,862.43
7514,179.35,150.9,0.0,185.58,0.0,1066.01,714.71
7515,228.99,192.52,0.0,173.06,0.0,1121.53,778.6
7516,387.35,0.0,0.0,267.82,0.0,850.79,765.6
7517,230.08,176.79,0.0,262.0,0.0,850.99,827.46
7518,334.05,0.0,0.0,153.23,0.0,1194.54,813.86
7519,275.32,0.0,94.08,161.99,0.0,941.71,899.29
7520,248.16,157.37,0.0,176.7,0.0,1007.18,891.24
7521,445.48,0.0,0.0,225.36,0.0,919.11,669.2
7522,435.54,0.0,0.0,253.36,0.0,895.4,835.08
7523,399.56,0.0,0.0,187.41,0.0,988.37,721.37
7524,415.65,0.0,0.0,279.31,0.0,1025.01,720.69
7525,361.78,0.0,0.0,213.49,0.0,953.68,913.46
7526,271.61,142.2,0.0,186.73,0.0,847.58,839.43
7527,380.36,0.0,0.0,146.01,6.83,917.9,799.48
7528,440.24,0.0,0.0,223.27,0.0,963.92,710.76
7529,365.65,0.0,0.0,236.07,0.0,846.02,790.8
7530,263.19,173.9,0.0,196.21,0.0,932.82,660.02
7531,395.82,0.0,0.0,165.88,0.0,957.83,842.38
7532,361.19,0.0,0.0,217.62,0.0,1015.09,756.62
7533,303.7,0.0,0.0,186.63,0.0,1069.37,791.45
7534,421.88,0.0,0.0,163.45,6.99,836.89,789.36
7535,282.42,0.0,109.87,154.2,8.77,1076.11,770.97
7536,222.73,169.62,0.0,210.18,0.0,873.13,848.87
7537,434.99,0.0,0.0,198.88,0.0,899.81,691.89
7538,407.03,0.0,0.0,248.69,0.0,997.22,831.57
7539,447.41,0.0,0.0,139.76,6.75,891.75,795.62
7540,296.53,137.69,0.0,265.66,0.0,881.13,658.74
7541,292.79,0.0,91.11,258.92,0.0,1022.47,798.15
7542,203.95,191.18,0.0,129.95,8.16,1107.66,764.69
7543,210.48,203.73,0.0,135.96,5.64,929.68,890.6
7544,397.57,0.0,0.0,188.22,0.0,909.45,856.22
7545,392.2,0.0,0.0,225.25,0.0,967.69,789.8
7546,208.88,101.25,0.0,112.19,7.9,1076.74,998.62
7547,305.04,137.43,0.0,222.35,0.0,943.87,685.84
7548,229.74,209.43,0.0,265.81,0.0,1003.67,751.47
7549,407.59,0.0,0.0,238.69,0.0,874.33,740.98
7550,408.95,0.0,0.0,169.71,0.0,826.86,806.38
7551,354.08,0.0,0.0,237.33,0.0,920.77,829.13
7552,203.16,117.13,0.0,115.38,5.09,922.67,866.21
7553,260.88,185.04,0.0,170.56,8.1,1007.08,746.38
7554,401.08,0.0,0.0,205.81,0.0,968.25,825.04
7555,328.1,0.0,110.26,204.48,0.0,1009.23,800.43
7556,294.42,0.0,109.51,138.09,6.85,1080.07,796.09
7557,414.93,0.0,0.0,289.24,0.0,1006.13,761.14
7558,278.45,0.0,96.36,165.47,0.0,895.96,805.98
7559,357.14,0.0,0.0,239.9,0.0,960.01,902.37
7560,333.48,0.0,112.12,277.69,0.0,884.39,737.94
7561,321.73,0.0,112.71,236.55,0.0,832.68,785.86
7562,379.94,0.0,0.0,263.68,0.0,930.38,738.04
7563,405.02,0.0,0.0,177.58,0.0,1036.35,704.69
7564,243.36,171.13,0.0,160.83,6.38,1016.36,755.74
7565,334.96,0.0,114.05,244.56,0.0,877.26,750.22
7566,370.78,0.0,0.0,155.31,0.0,1086.24,791.47
7567,326.14,0.0,101.32,184.55,0.0,949.85,850.65
7568,243.68,196.24,0.0,290.2,0.0,817.1,772.07
7569,256.65,0.0,66.16,217.42,0.0,1076.13,874.04
7570,188.61,182.42,0.0,175.86,0.0,1123.26,757.92
7571,242.57,0.0,86.69,202.77,0.0,1052.87,886.04
7572,259.05,186.84,0.0,152.4,8.41,1067.57,732.25
7573,359.78,0.0,0.0,139.15,8.51,1102.07,760.72
7574,375.23,0.0,0.0,241.89,0.0,900.54,735.52
7575,220.8,179.26,0.0,268.02,0.0,1021.27,783.17
7576,272.01,0.0,82.67,124.39,5.88,1161.78,814.41
7577,235.45,206.75,0.0,161.25,9.07,989.77,854.24
7578,263.94,145.74,0.0,202.97,0.0,911.59,861.39
7579,194.78,187.31,0.0,165.47,0.0,967.1,700.1
7580,216.78,146.47,0.0,179.78,0.0,978.5,950.21
7581,212.77,212.43,0.0,285.42,0.0,855.48,657.36
7582,316.82,0.0,128.62,231.97,0.0,890.41,878.6
7583,234.37,0.0,78.41,189.78,0.0,1093.34,762.47
7584,281.35,0.0,103.34,150.83,6.35,1099.09,773.75
7585,213.06,171.75,0.0,156.57,0.0,914.23,854.71
7586,375.68,0.0,0.0,201.53,0.0,1049.66,845.64
7587,434.56,0.0,0.0,177.86,0.0,1010.79,774.06
7588,206.26,184.73,0.0,189.55,0.0,972.1,708.55
7589,225.67,97.8,0.0,188.13,0.0,883.96,811.23
7590,308.21,0.0,94.99,136.21,9.26,884.39,815.51
7591,368.43,0.0,0.0,148.31,0.0,928.28,761.62
7592,383.95,0.0,0.0,140.19,8.16,985.79,793.73
7593,382.97,0.0,0.0,177.46,0.0,905.24,882.38
7594,237.06,128.84,0.0,123.44,6.4,1093.95,768.74
7595,324.83,0.0,86.24,147.7,9.26,988.92,893.46
7596,360.95,0.0,0.0,130.65,8.91,1042.84,939.47
7597,213.41,188.76,0.0,165.98,0.0,887.73,853.72
7598,432.57,0.0,0.0,134.5,8.77,930.35,790.93
7599,203.24,148.93,0.0,160.01,0.0,1056.01,856.72
7600,302.28,0.0,79.82,234.62,0.0,858.56,751.69
7601,353.04,0.0,88.97,162.49,6.3,957.87,701.11
7602,390.96,0.0,0.0,257.91,0.0,821.09,819.33
7603,309.74,0.0,0.0,153.61,0.0,1033.49,739.51
7604,258.07,191.39,0.0,154.85,7.53,956.99,677.74
7605,242.26,176.32,0.0,162.83,7.45,920.75,872.52
7606,161.61,145.61,0.0,155.84,0.0,1142.18,874.28
7607,425.62,0.0,0.0,203.34,0.0,882.03,778.71
7608,409.6,0.0,0.0,244.62,0.0,983.11,799.01
7609,324.52,0.0,0.0,155.9,0.0,1112.98,823.72
7610,414.92,0.0,0.0,143.38,8.3,945.67,708.2
7611,335.54,0.0,0.0,150.05,0.0,1122.62,842.41
7612,365.04,0.0,0.0,220.0,0.0,831.0,785.87
7613,287.62,156.57,0.0,165.64,7.13,958.9,673.46
7614,342.64,0.0,94.17,195.37,0.0,950.63,709.41
7615,375.83,0.0,0.0,200.98,0.0,990.66,710.13
7616,215.65,208.57,0.0,279.81,0.0,869.42,713.87
7617,185.07,116.73,0.0,138.69,0.0,950.12,944.49
7618,191.31,158.98,0.0,155.46,0.0,1082.91,748.05
7619,359.18,0.0,0.0,177.9,0.0,883.06,841.17
7620,265.52,148.41,0.0,261.09,0.0,942.04,641.02
7621,331.0,0.0,0.0,199.32,0.0,1082.63,866.96
7622,194.26,112.97,0.0,105.71,6.08,1222.23,816.9
7623,255.97,0.0,90.29,137.21,5.22,968.02,926.72
7624,190.02,186.22,0.0,178.58,0.0,1041.64,765.17
7625,190.84,170.56,0.0,138.49,7.2,1096.56,807.34
7626,395.99,0.0,0.0,157.31,7.18,1030.25,808.3
7627,331.17,0.0,105.46,245.97,0.0,857.73,721.96
7628,441.04,0.0,0.0,279.81,0.0,933.59,728.01
7629,353.57,0.0,0.0,214.6,0.0,953.42,869.84
7630,347.14,0.0,88.51,273.5,0.0,943.27,746.39
7631,396.92,0.0,0.0,249.61,0.0,922.07,881.46
7632,319.74,0.0,95.5,235.02,0.0,860.05,845.06
7633,302.12,0.0,0.0,194.37,0.0,996.91,891.58
7634,425.19,0.0,0.0,215.45,0.0,935.81,886.15
